pump_id,timestamp,vibration_rms_g,vibration_peak_freq_hz,temperature_c,acoustic_level_db,current_draw_a,vibration_rms_roll_mean_6h,vibration_rms_roll_std_6h,RUL_days,right_censored,failure_mode_label,anomaly_label,data_split
PUMP_03,2026-03-11 09:00:00,0.1504,50.04,33.72,59.54,4.015,0.1615,0.0102,44.62,False,Normal,0,train
PUMP_03,2026-03-11 10:00:00,0.1702,50.23,33.73,57.83,4.031,0.1606,0.0088,44.58,False,Normal,0,train
PUMP_03,2026-03-11 11:00:00,0.1504,49.94,34.27,57.09,4.039,0.1605,0.0089,44.54,False,Normal,0,train
PUMP_03,2026-03-11 12:00:00,0.1452,48.54,34.02,57.72,4.029,0.1571,0.0104,44.5,False,Normal,0,train
PUMP_03,2026-03-11 13:00:00,0.1571,50.88,34.57,57.39,4.02,0.157,0.0104,44.46,False,Normal,0,train
PUMP_03,2026-03-11 14:00:00,0.1585,49.75,33.38,57.97,4.073,0.1553,0.0088,44.42,False,Normal,0,train
PUMP_03,2026-03-11 15:00:00,0.1079,47.85,33.89,57.63,4.058,0.1482,0.0215,44.38,False,Normal,0,train
PUMP_03,2026-03-11 16:00:00,0.0978,51.66,33.63,56.91,4.06,0.1362,0.0264,44.33,False,Normal,0,train
PUMP_03,2026-03-11 17:00:00,0.1455,49.14,34.04,59.36,3.858,0.1353,0.026,44.29,False,Normal,0,train
PUMP_03,2026-03-11 18:00:00,0.1301,50.5,34.16,57.74,3.861,0.1328,0.0256,44.25,False,Normal,0,train
PUMP_03,2026-03-11 19:00:00,0.1205,50.55,33.29,60.32,3.937,0.1267,0.0228,44.21,False,Normal,0,train
PUMP_03,2026-03-11 20:00:00,0.1357,50.32,34.36,58.13,3.98,0.1229,0.0178,44.17,False,Normal,0,train
PUMP_03,2026-03-11 21:00:00,0.1866,48.49,35.3,57.51,3.939,0.136,0.0296,44.12,False,Normal,0,train
PUMP_03,2026-03-11 22:00:00,0.125,52.09,34.1,57.66,3.919,0.1406,0.0242,44.08,False,Normal,0,train
PUMP_03,2026-03-11 23:00:00,0.1607,48.91,33.48,57.56,4.019,0.1431,0.0256,44.04,False,Normal,0,train
PUMP_03,2026-03-12 00:00:00,0.1386,46.32,33.82,57.87,3.93,0.1445,0.0249,44.0,False,Normal,0,train
PUMP_03,2026-03-12 01:00:00,0.1308,51.27,33.81,58.27,3.808,0.1462,0.0232,43.96,False,Normal,0,train
PUMP_03,2026-03-12 02:00:00,0.1458,51.22,33.6,56.65,3.891,0.1479,0.0227,43.92,False,Normal,0,train
PUMP_03,2026-03-12 03:00:00,0.1358,48.21,34.43,56.77,3.951,0.1394,0.0126,43.88,False,Normal,0,train
PUMP_03,2026-03-12 04:00:00,0.1351,49.99,32.91,58.94,3.979,0.1411,0.0108,43.83,False,Normal,0,train
PUMP_03,2026-03-12 05:00:00,0.1488,51.62,34.16,58.62,4.072,0.1392,0.0069,43.79,False,Normal,0,train
PUMP_03,2026-03-12 06:00:00,0.1436,52.12,34.77,56.11,4.035,0.14,0.0071,43.75,False,Normal,0,train
PUMP_03,2026-03-12 07:00:00,0.1575,50.92,34.74,58.63,3.84,0.1444,0.0084,43.71,False,Normal,0,train
PUMP_03,2026-03-12 08:00:00,0.1612,51.24,34.61,59.01,4.116,0.147,0.0109,43.67,False,Normal,0,train
PUMP_03,2026-03-12 09:00:00,0.1452,51.08,33.6,58.3,3.984,0.1486,0.0096,43.62,False,Normal,0,train
PUMP_03,2026-03-12 10:00:00,0.1644,49.79,34.87,56.02,4.006,0.1534,0.0088,43.58,False,Normal,0,train
PUMP_03,2026-03-12 11:00:00,0.1426,48.37,34.22,56.4,4.01,0.1524,0.0097,43.54,False,Normal,0,train
PUMP_03,2026-03-12 12:00:00,0.1477,49.61,34.85,57.94,3.932,0.1531,0.0091,43.5,False,Normal,0,train
PUMP_03,2026-03-12 13:00:00,0.1149,51.69,34.65,60.26,4.045,0.146,0.0176,43.46,False,Normal,0,train
PUMP_03,2026-03-12 14:00:00,0.1462,51.67,34.19,57.35,3.844,0.1435,0.016,43.42,False,Normal,0,train
PUMP_03,2026-03-12 15:00:00,0.1767,50.31,33.85,58.73,4.107,0.1488,0.0211,43.38,False,Normal,0,train
PUMP_03,2026-03-12 16:00:00,0.1533,49.5,35.42,57.23,4.015,0.1469,0.0199,43.33,False,Normal,0,train
PUMP_03,2026-03-12 17:00:00,0.1378,52.6,32.93,60.04,4.029,0.1461,0.0202,43.29,False,Normal,0,train
PUMP_03,2026-03-12 18:00:00,0.1226,50.19,33.9,58.05,4.042,0.1419,0.0223,43.25,False,Normal,0,train
PUMP_03,2026-03-12 19:00:00,0.1648,50.96,33.16,56.54,3.965,0.1502,0.0193,43.21,False,Normal,0,train
PUMP_03,2026-03-12 20:00:00,0.1389,48.19,34.07,57.02,4.102,0.149,0.0198,43.17,False,Normal,0,train
PUMP_03,2026-03-12 21:00:00,0.1328,49.92,34.21,56.92,3.942,0.1417,0.0151,43.12,False,Normal,0,train
PUMP_03,2026-03-12 22:00:00,0.1353,51.63,33.61,58.14,3.92,0.1387,0.0141,43.08,False,Normal,0,train
PUMP_03,2026-03-12 23:00:00,0.1785,47.95,33.66,57.16,4.012,0.1455,0.0214,43.04,False,Normal,0,train
PUMP_03,2026-03-13 00:00:00,0.1482,49.94,33.21,57.41,3.89,0.1498,0.0183,43.0,False,Normal,0,train
PUMP_03,2026-03-13 01:00:00,0.1593,50.61,34.27,60.34,3.955,0.1488,0.0175,42.96,False,Normal,0,train
PUMP_03,2026-03-13 02:00:00,0.152,52.14,33.72,57.3,4.021,0.151,0.0168,42.92,False,Normal,0,train
PUMP_03,2026-03-13 03:00:00,0.1561,51.46,34.25,58.21,4.059,0.1549,0.0142,42.88,False,Normal,0,train
PUMP_03,2026-03-13 04:00:00,0.1523,52.54,33.69,57.67,3.997,0.1577,0.0109,42.83,False,Normal,0,train
PUMP_03,2026-03-13 05:00:00,0.181,51.25,34.15,57.94,3.928,0.1581,0.0118,42.79,False,Normal,0,train
PUMP_03,2026-03-13 06:00:00,0.1607,51.33,34.44,58.8,3.973,0.1602,0.0108,42.75,False,Normal,0,train
PUMP_03,2026-03-13 07:00:00,0.1385,48.57,34.29,55.36,3.947,0.1568,0.014,42.71,False,Normal,0,train
PUMP_03,2026-03-13 08:00:00,0.1646,48.52,34.13,58.18,3.992,0.1589,0.0141,42.67,False,Normal,0,train
PUMP_03,2026-03-13 09:00:00,0.1553,52.52,33.94,57.55,3.95,0.1587,0.0141,42.62,False,Normal,0,train
PUMP_03,2026-03-13 10:00:00,0.1607,49.32,34.29,58.21,3.922,0.1601,0.0138,42.58,False,Normal,0,train
PUMP_03,2026-03-13 11:00:00,0.1476,49.19,33.64,57.76,3.912,0.1546,0.0098,42.54,False,Normal,0,train
PUMP_03,2026-03-13 12:00:00,0.1419,46.54,33.88,57.77,3.853,0.1514,0.0105,42.5,False,Normal,0,train
PUMP_03,2026-03-13 13:00:00,0.1608,51.59,34.21,58.35,4.087,0.1551,0.0088,42.46,False,Normal,0,train
PUMP_03,2026-03-13 14:00:00,0.1729,48.32,34.92,57.34,4.057,0.1565,0.0109,42.42,False,Normal,0,train
PUMP_03,2026-03-13 15:00:00,0.115,48.77,33.63,60.36,3.902,0.1498,0.0203,42.38,False,Normal,0,train
PUMP_03,2026-03-13 16:00:00,0.1426,51.64,33.47,56.85,4.052,0.1468,0.0197,42.33,False,Normal,0,train
PUMP_03,2026-03-13 17:00:00,0.1322,46.69,34.17,59.73,4.003,0.1442,0.0205,42.29,False,Normal,0,train
PUMP_03,2026-03-13 18:00:00,0.1263,52.04,34.72,56.51,3.897,0.1416,0.0218,42.25,False,Normal,0,train
PUMP_03,2026-03-13 19:00:00,0.108,48.76,34.49,57.68,3.916,0.1328,0.0231,42.21,False,Normal,0,train
PUMP_03,2026-03-13 20:00:00,0.1468,49.78,34.01,58.37,3.988,0.1285,0.0152,42.17,False,Normal,0,train
PUMP_03,2026-03-13 21:00:00,0.1357,48.84,34.74,56.88,4.059,0.1319,0.0138,42.12,False,Normal,0,train
PUMP_03,2026-03-13 22:00:00,0.1369,48.01,32.91,56.8,4.048,0.131,0.0131,42.08,False,Normal,0,train
PUMP_03,2026-03-13 23:00:00,0.1655,48.86,34.61,57.66,3.957,0.1365,0.0193,42.04,False,Normal,0,train
PUMP_03,2026-03-14 00:00:00,0.1434,48.76,33.81,59.07,4.037,0.1394,0.0188,42.0,False,Normal,0,train
PUMP_03,2026-03-14 01:00:00,0.1454,48.15,34.38,58.1,3.987,0.1456,0.0107,41.96,False,Normal,0,train
PUMP_03,2026-03-14 02:00:00,0.135,52.31,34.6,60.27,3.941,0.1436,0.0115,41.92,False,Normal,0,train
PUMP_03,2026-03-14 03:00:00,0.1435,48.55,34.12,58.68,4.077,0.145,0.0109,41.88,False,Normal,0,train
PUMP_03,2026-03-14 04:00:00,0.1807,47.17,34.04,57.45,4.012,0.1522,0.0172,41.83,False,Normal,0,train
PUMP_03,2026-03-14 05:00:00,0.1688,46.9,33.77,54.77,4.041,0.1528,0.0178,41.79,False,Normal,0,train
PUMP_03,2026-03-14 06:00:00,0.1793,50.65,35.01,56.14,3.912,0.1588,0.0199,41.75,False,Normal,0,train
PUMP_03,2026-03-14 07:00:00,0.1471,47.4,34.21,57.68,3.958,0.1591,0.0197,41.71,False,Normal,0,train
PUMP_03,2026-03-14 08:00:00,0.1641,49.73,34.13,56.12,4.066,0.1639,0.0158,41.67,False,Normal,0,train
PUMP_03,2026-03-14 09:00:00,0.1728,52.95,34.91,57.77,3.978,0.1688,0.0123,41.62,False,Normal,0,train
PUMP_03,2026-03-14 10:00:00,0.1637,50.27,33.7,58.27,3.982,0.166,0.0109,41.58,False,Normal,0,train
PUMP_03,2026-03-14 11:00:00,0.1763,50.49,33.85,57.65,3.915,0.1672,0.0117,41.54,False,Normal,0,train
PUMP_03,2026-03-14 12:00:00,0.156,49.21,34.56,57.67,4.016,0.1633,0.0107,41.5,False,Normal,0,train
PUMP_03,2026-03-14 13:00:00,0.1474,49.98,35.06,60.35,3.914,0.1634,0.0106,41.46,False,Normal,0,train
PUMP_03,2026-03-14 14:00:00,0.1097,49.68,34.03,58.08,4.029,0.1543,0.0243,41.42,False,Normal,0,train
PUMP_03,2026-03-14 15:00:00,0.1492,50.46,34.23,57.83,3.921,0.1504,0.0226,41.38,False,Normal,0,train
PUMP_03,2026-03-14 16:00:00,0.1503,52.49,33.05,56.81,3.983,0.1482,0.0216,41.33,False,Normal,0,train
PUMP_03,2026-03-14 17:00:00,0.1576,49.36,34.77,58.0,4.126,0.145,0.0178,41.29,False,Normal,0,train
PUMP_03,2026-03-14 18:00:00,0.1281,48.82,33.35,57.43,4.029,0.1404,0.018,41.25,False,Normal,0,train
PUMP_03,2026-03-14 19:00:00,0.1398,49.89,33.68,60.16,3.972,0.1391,0.0176,41.21,False,Normal,0,train
PUMP_03,2026-03-14 20:00:00,0.1175,51.44,34.11,58.68,4.069,0.1404,0.0151,41.17,False,Normal,0,train
PUMP_03,2026-03-14 21:00:00,0.1187,49.49,33.61,59.7,3.942,0.1353,0.0167,41.12,False,Normal,0,train
PUMP_03,2026-03-14 22:00:00,0.1527,50.4,32.84,58.25,3.921,0.1357,0.0171,41.08,False,Normal,0,train
PUMP_03,2026-03-14 23:00:00,0.1664,50.77,33.26,59.5,3.971,0.1372,0.0196,41.04,False,Normal,0,train
PUMP_03,2026-03-15 00:00:00,0.1695,53.23,34.06,56.8,4.088,0.1441,0.0227,41.0,False,Normal,0,train
PUMP_03,2026-03-15 01:00:00,0.1592,51.38,34.9,58.3,4.083,0.1473,0.0234,40.96,False,Normal,0,train
PUMP_03,2026-03-15 02:00:00,0.1857,48.69,34.85,56.96,3.96,0.1587,0.0225,40.92,False,Normal,0,train
PUMP_03,2026-03-15 03:00:00,0.1512,46.71,34.23,57.47,3.977,0.1641,0.0128,40.88,False,Normal,0,train
PUMP_03,2026-03-15 04:00:00,0.1721,50.23,34.09,58.05,4.034,0.1674,0.0118,40.83,False,Normal,0,train
PUMP_03,2026-03-15 05:00:00,0.1399,48.94,34.48,56.85,4.194,0.1629,0.0163,40.79,False,Normal,0,train
PUMP_03,2026-03-15 06:00:00,0.1128,49.27,34.8,56.25,3.981,0.1535,0.0255,40.75,False,Normal,0,train
PUMP_03,2026-03-15 07:00:00,0.1524,48.51,34.07,59.18,4.111,0.1524,0.0254,40.71,False,Normal,0,train
PUMP_03,2026-03-15 08:00:00,0.1569,49.24,34.09,55.98,4.02,0.1475,0.02,40.67,False,Normal,0,train
PUMP_03,2026-03-15 09:00:00,0.1606,49.21,34.12,60.03,4.068,0.1491,0.0207,40.62,False,Normal,0,train
PUMP_03,2026-03-15 10:00:00,0.1522,49.83,34.61,57.02,4.081,0.1458,0.0176,40.58,False,Normal,0,train
PUMP_03,2026-03-15 11:00:00,0.158,48.99,33.18,58.68,4.014,0.1488,0.0179,40.54,False,Normal,0,train
PUMP_03,2026-03-15 12:00:00,0.1761,48.92,34.01,58.75,3.998,0.1594,0.0088,40.5,False,Normal,0,train
PUMP_03,2026-03-15 13:00:00,0.1585,50.8,34.24,56.67,3.983,0.1604,0.0082,40.46,False,Normal,0,train
PUMP_03,2026-03-15 14:00:00,0.1335,50.0,32.86,58.55,4.028,0.1565,0.0138,40.42,False,Normal,0,train
PUMP_03,2026-03-15 15:00:00,0.1052,50.01,34.55,58.21,4.095,0.1472,0.0247,40.38,False,Normal,0,train
PUMP_03,2026-03-15 16:00:00,0.1252,49.93,34.65,58.76,4.106,0.1428,0.0261,40.33,False,Normal,0,train
PUMP_03,2026-03-15 17:00:00,0.1605,48.66,32.83,59.45,4.097,0.1432,0.0264,40.29,False,Normal,0,train
PUMP_03,2026-03-15 18:00:00,0.1324,52.16,33.75,58.98,3.963,0.1359,0.0209,40.25,False,Normal,0,train
PUMP_03,2026-03-15 19:00:00,0.1505,53.05,33.77,56.96,3.955,0.1346,0.0194,40.21,False,Normal,0,train
PUMP_03,2026-03-15 20:00:00,0.1509,51.86,33.47,57.84,3.934,0.1374,0.0205,40.17,False,Normal,0,train
PUMP_03,2026-03-15 21:00:00,0.1421,47.35,33.55,57.01,4.012,0.1436,0.0131,40.12,False,Normal,0,train
PUMP_03,2026-03-15 22:00:00,0.1437,49.01,33.69,57.31,4.075,0.1467,0.0096,40.08,False,Normal,0,train
PUMP_03,2026-03-15 23:00:00,0.1374,51.06,34.37,58.59,3.955,0.1428,0.0073,40.04,False,Normal,0,train
PUMP_03,2026-03-16 00:00:00,0.1834,48.87,34.75,58.73,3.985,0.1513,0.0165,40.0,False,Normal,0,train
PUMP_03,2026-03-16 01:00:00,0.1382,48.95,34.33,58.7,4.052,0.1493,0.0174,39.96,False,Normal,0,train
PUMP_03,2026-03-16 02:00:00,0.1718,47.94,33.45,58.35,3.974,0.1528,0.0197,39.92,False,Normal,0,train
PUMP_03,2026-03-16 03:00:00,0.1695,49.46,34.47,58.53,3.985,0.1573,0.0199,39.88,False,Normal,0,train
PUMP_03,2026-03-16 04:00:00,0.1679,48.77,34.36,57.45,4.089,0.1614,0.019,39.83,False,Normal,0,train
PUMP_03,2026-03-16 05:00:00,0.1579,46.41,32.24,59.62,4.002,0.1648,0.0154,39.79,False,Normal,0,train
PUMP_03,2026-03-16 06:00:00,0.1378,51.73,34.74,58.8,3.942,0.1572,0.0156,39.75,False,Normal,0,train
PUMP_03,2026-03-16 07:00:00,0.1424,50.63,34.08,57.97,4.008,0.1579,0.0146,39.71,False,Normal,0,train
PUMP_03,2026-03-16 08:00:00,0.147,48.0,34.1,59.35,4.035,0.1538,0.0134,39.67,False,Normal,0,train
PUMP_03,2026-03-16 09:00:00,0.1626,51.3,32.95,57.38,4.2,0.1526,0.012,39.62,False,Normal,0,train
PUMP_03,2026-03-16 10:00:00,0.1684,50.19,34.97,58.14,4.122,0.1527,0.0121,39.58,False,Normal,0,train
PUMP_03,2026-03-16 11:00:00,0.1573,51.74,34.2,59.07,4.255,0.1526,0.0121,39.54,False,Normal,0,train
PUMP_03,2026-03-16 12:00:00,0.1539,51.1,34.47,56.54,3.915,0.1553,0.0097,39.5,False,Normal,0,train
PUMP_03,2026-03-16 13:00:00,0.163,48.84,33.21,60.67,4.111,0.1587,0.0076,39.46,False,Normal,0,train
PUMP_03,2026-03-16 14:00:00,0.1137,51.0,34.31,57.29,4.124,0.1531,0.02,39.42,False,Normal,0,train
PUMP_03,2026-03-16 15:00:00,0.1098,51.07,34.32,57.46,4.002,0.1444,0.0258,39.38,False,Normal,0,train
PUMP_03,2026-03-16 16:00:00,0.1181,51.58,33.91,58.02,3.969,0.136,0.0245,39.33,False,Normal,0,train
PUMP_03,2026-03-16 17:00:00,0.1542,51.5,33.22,58.89,4.059,0.1354,0.024,39.29,False,Normal,0,train
PUMP_03,2026-03-16 18:00:00,0.1099,53.12,33.96,59.0,3.974,0.1281,0.024,39.25,False,Normal,0,train
PUMP_03,2026-03-16 19:00:00,0.1402,51.43,33.43,59.8,3.908,0.1243,0.0185,39.21,False,Normal,0,train
PUMP_03,2026-03-16 20:00:00,0.1277,48.82,33.58,57.92,3.887,0.1267,0.0178,39.17,False,Normal,0,train
PUMP_03,2026-03-16 21:00:00,0.1453,50.27,34.7,58.4,3.88,0.1326,0.0169,39.12,False,Normal,0,train
PUMP_03,2026-03-16 22:00:00,0.1429,48.43,34.05,56.15,4.019,0.1367,0.0157,39.08,False,Normal,0,train
PUMP_03,2026-03-16 23:00:00,0.1512,51.81,33.95,56.72,4.054,0.1362,0.0151,39.04,False,Normal,0,train
PUMP_03,2026-03-17 00:00:00,0.144,48.72,33.29,57.89,3.922,0.1419,0.0078,39.0,False,Normal,0,train
PUMP_03,2026-03-17 01:00:00,0.1632,53.35,33.97,58.43,4.039,0.1457,0.0116,38.96,False,Normal,0,train
PUMP_03,2026-03-17 02:00:00,0.177,49.56,33.91,57.94,4.038,0.1539,0.0136,38.92,False,Normal,0,train
PUMP_03,2026-03-17 03:00:00,0.176,49.93,33.41,58.63,4.028,0.159,0.0153,38.88,False,Normal,0,train
PUMP_03,2026-03-17 04:00:00,0.1532,49.3,34.65,57.93,4.054,0.1608,0.0136,38.83,False,Normal,0,train
PUMP_03,2026-03-17 05:00:00,0.1467,48.92,34.62,57.72,4.017,0.16,0.0144,38.79,False,Normal,0,train
PUMP_03,2026-03-17 06:00:00,0.1629,49.2,33.54,60.88,4.107,0.1632,0.0121,38.75,False,Normal,0,train
PUMP_03,2026-03-17 07:00:00,0.1893,50.35,34.24,57.68,4.05,0.1675,0.0161,38.71,False,Normal,0,train
PUMP_03,2026-03-17 08:00:00,0.1579,50.03,32.89,59.21,3.9,0.1643,0.0157,38.67,False,Normal,0,train
PUMP_03,2026-03-17 09:00:00,0.1697,49.36,34.19,56.43,4.147,0.1633,0.015,38.62,False,Normal,0,train
PUMP_03,2026-03-17 10:00:00,0.1668,50.46,34.47,58.15,3.923,0.1656,0.0142,38.58,False,Normal,0,train
PUMP_03,2026-03-17 11:00:00,0.1642,49.19,33.33,57.19,3.999,0.1685,0.0109,38.54,False,Normal,0,train
PUMP_03,2026-03-17 12:00:00,0.1691,49.99,34.01,60.38,4.204,0.1695,0.0106,38.5,False,Normal,0,train
PUMP_03,2026-03-17 13:00:00,0.1277,52.65,34.08,57.33,4.039,0.1592,0.016,38.46,False,Normal,0,train
PUMP_03,2026-03-17 14:00:00,0.1306,49.14,35.73,57.96,3.934,0.1547,0.0199,38.42,False,Normal,0,train
PUMP_03,2026-03-17 15:00:00,0.1436,49.54,35.55,57.01,4.027,0.1503,0.0188,38.38,False,Normal,0,train
PUMP_03,2026-03-17 16:00:00,0.1598,48.27,34.19,56.94,4.042,0.1492,0.0177,38.33,False,Normal,0,train
PUMP_03,2026-03-17 17:00:00,0.1588,49.49,33.6,57.91,4.016,0.1483,0.0169,38.29,False,Normal,0,train
PUMP_03,2026-03-17 18:00:00,0.1393,50.56,34.15,58.44,3.959,0.1433,0.0137,38.25,False,Normal,0,train
PUMP_03,2026-03-17 19:00:00,0.1553,49.21,34.68,59.27,3.898,0.1479,0.0119,38.21,False,Normal,0,train
PUMP_03,2026-03-17 20:00:00,0.135,48.3,33.0,57.31,3.907,0.1486,0.0107,38.17,False,Normal,0,train
PUMP_03,2026-03-17 21:00:00,0.1305,50.54,32.75,57.29,3.938,0.1464,0.013,38.12,False,Normal,0,train
PUMP_03,2026-03-17 22:00:00,0.1251,50.7,33.31,59.54,4.104,0.1407,0.0136,38.08,False,Normal,0,train
PUMP_03,2026-03-17 23:00:00,0.1454,50.92,34.46,59.91,3.902,0.1384,0.0108,38.04,False,Normal,0,train
PUMP_03,2026-03-18 00:00:00,0.1448,48.14,34.49,57.9,4.012,0.1394,0.0111,38.0,False,Normal,0,train
PUMP_03,2026-03-18 01:00:00,0.1676,52.06,34.27,58.56,4.112,0.1414,0.0151,37.96,False,Normal,0,train
PUMP_03,2026-03-18 02:00:00,0.1634,49.27,34.67,60.0,4.052,0.1461,0.017,37.92,False,Normal,0,train
PUMP_03,2026-03-18 03:00:00,0.1579,48.49,33.89,61.18,4.114,0.1507,0.0156,37.88,False,Normal,0,train
PUMP_03,2026-03-18 04:00:00,0.1595,51.54,33.84,58.5,3.953,0.1564,0.0094,37.83,False,Normal,0,train
PUMP_03,2026-03-18 05:00:00,0.1534,52.0,34.23,58.9,4.05,0.1578,0.008,37.79,False,Normal,0,train
PUMP_03,2026-03-18 06:00:00,0.1333,49.53,35.03,58.16,4.092,0.1559,0.0121,37.75,False,Normal,0,train
PUMP_03,2026-03-18 07:00:00,0.1419,48.75,34.25,56.22,4.075,0.1516,0.0116,37.71,False,Normal,0,train
PUMP_03,2026-03-18 08:00:00,0.1705,50.66,33.94,58.42,4.071,0.1528,0.0133,37.67,False,Normal,0,train
PUMP_03,2026-03-18 09:00:00,0.155,48.0,34.24,59.65,3.904,0.1523,0.0131,37.62,False,Normal,0,train
PUMP_03,2026-03-18 10:00:00,0.1353,53.83,34.85,57.1,4.053,0.1482,0.0141,37.58,False,Normal,0,train
PUMP_03,2026-03-18 11:00:00,0.1731,48.45,33.78,55.77,4.039,0.1515,0.0175,37.54,False,Normal,0,train
PUMP_03,2026-03-18 12:00:00,0.1755,50.53,33.73,58.71,3.988,0.1586,0.0172,37.5,False,Normal,0,train
PUMP_03,2026-03-18 13:00:00,0.1655,49.76,33.72,55.89,3.952,0.1625,0.0152,37.46,False,Normal,0,train
PUMP_03,2026-03-18 14:00:00,0.1514,48.62,34.49,56.11,4.036,0.1593,0.0152,37.42,False,Normal,0,train
PUMP_03,2026-03-18 15:00:00,0.1472,48.6,33.53,56.04,3.921,0.158,0.0159,37.38,False,Normal,0,train
PUMP_03,2026-03-18 16:00:00,0.141,51.69,34.38,55.6,3.965,0.159,0.0144,37.33,False,Normal,0,train
PUMP_03,2026-03-18 17:00:00,0.1428,50.55,33.12,59.27,4.075,0.1539,0.0137,37.29,False,Normal,0,train
PUMP_03,2026-03-18 18:00:00,0.1494,48.96,33.84,58.17,4.083,0.1495,0.0087,37.25,False,Normal,0,train
PUMP_03,2026-03-18 19:00:00,0.151,49.16,33.97,60.47,4.039,0.1471,0.0044,37.21,False,Normal,0,train
PUMP_03,2026-03-18 20:00:00,0.1482,48.78,35.07,58.88,3.963,0.1466,0.0039,37.17,False,Normal,0,train
PUMP_03,2026-03-18 21:00:00,0.0938,51.32,34.58,60.47,3.911,0.1377,0.0219,37.12,False,Normal,0,train
PUMP_03,2026-03-18 22:00:00,0.1623,51.38,33.79,57.23,3.938,0.1412,0.0241,37.08,False,Normal,0,train
PUMP_03,2026-03-18 23:00:00,0.1504,50.79,33.69,58.43,4.103,0.1425,0.0244,37.04,False,Normal,0,train
PUMP_03,2026-03-19 00:00:00,0.1296,50.38,33.6,56.47,4.016,0.1392,0.0246,37.0,False,Normal,0,train
PUMP_03,2026-03-19 01:00:00,0.1556,50.94,33.33,57.67,3.992,0.14,0.0251,36.96,False,Normal,0,train
PUMP_03,2026-03-19 02:00:00,0.1595,47.53,34.97,59.72,4.013,0.1419,0.0263,36.92,False,Normal,0,train
PUMP_03,2026-03-19 03:00:00,0.1335,50.41,33.55,57.95,4.055,0.1485,0.0138,36.88,False,Normal,0,train
PUMP_03,2026-03-19 04:00:00,0.149,51.6,35.03,57.72,3.918,0.1463,0.0121,36.83,False,Normal,0,train
PUMP_03,2026-03-19 05:00:00,0.1431,50.35,34.06,57.97,3.961,0.145,0.0119,36.79,False,Normal,0,train
PUMP_03,2026-03-19 06:00:00,0.1454,50.08,33.95,58.17,4.052,0.1477,0.0093,36.75,False,Normal,0,train
PUMP_03,2026-03-19 07:00:00,0.1682,49.05,34.06,58.17,4.019,0.1498,0.0124,36.71,False,Normal,0,train
PUMP_03,2026-03-19 08:00:00,0.1493,49.15,34.73,59.6,4.088,0.1481,0.0114,36.67,False,Normal,0,train
PUMP_03,2026-03-19 09:00:00,0.1585,49.22,33.49,57.13,4.06,0.1522,0.0094,36.62,False,Normal,0,train
PUMP_03,2026-03-19 10:00:00,0.1661,50.33,34.3,57.75,3.938,0.1551,0.0107,36.58,False,Normal,0,train
PUMP_03,2026-03-19 11:00:00,0.1461,49.27,33.98,58.12,3.733,0.1556,0.0101,36.54,False,Normal,0,train
PUMP_03,2026-03-19 12:00:00,0.1617,47.26,34.24,56.92,4.016,0.1583,0.0089,36.5,False,Normal,0,train
PUMP_03,2026-03-19 13:00:00,0.1677,51.2,33.88,57.46,3.916,0.1582,0.0088,36.46,False,Normal,0,train
PUMP_03,2026-03-19 14:00:00,0.1577,50.78,33.78,58.92,4.041,0.1596,0.0077,36.42,False,Normal,0,train
PUMP_03,2026-03-19 15:00:00,0.1519,50.53,34.32,57.01,4.127,0.1585,0.0084,36.38,False,Normal,0,train
PUMP_03,2026-03-19 16:00:00,0.1542,48.59,33.17,61.33,3.918,0.1566,0.0076,36.33,False,Normal,0,train
PUMP_03,2026-03-19 17:00:00,0.1463,49.26,34.84,59.96,4.052,0.1566,0.0075,36.29,False,Normal,0,train
PUMP_03,2026-03-19 18:00:00,0.1527,50.78,34.06,58.21,4.07,0.1551,0.0072,36.25,False,Normal,0,train
PUMP_03,2026-03-19 19:00:00,0.1227,50.04,33.67,58.69,4.028,0.1476,0.0127,36.21,False,Normal,0,train
PUMP_03,2026-03-19 20:00:00,0.1402,48.95,34.22,58.92,4.026,0.1447,0.0119,36.17,False,Normal,0,train
PUMP_03,2026-03-19 21:00:00,0.1488,51.95,33.58,58.67,3.834,0.1442,0.0116,36.12,False,Normal,0,train
PUMP_03,2026-03-19 22:00:00,0.1439,48.73,34.05,58.11,4.005,0.1424,0.0106,36.08,False,Normal,0,train
PUMP_03,2026-03-19 23:00:00,0.1849,45.52,34.05,61.3,3.999,0.1489,0.0205,36.04,False,Normal,0,train
PUMP_03,2026-03-20 00:00:00,0.1471,50.13,34.75,57.14,4.084,0.1479,0.0204,36.0,False,Normal,0,train
PUMP_03,2026-03-20 01:00:00,0.1259,50.19,34.17,57.54,4.077,0.1485,0.0196,35.96,False,Normal,0,train
PUMP_03,2026-03-20 02:00:00,0.1558,50.09,33.33,58.09,3.959,0.1511,0.0194,35.92,False,Normal,0,train
PUMP_03,2026-03-20 03:00:00,0.1695,50.6,34.35,58.77,3.848,0.1545,0.0207,35.88,False,Normal,0,train
PUMP_03,2026-03-20 04:00:00,0.1456,49.16,34.43,60.41,3.872,0.1548,0.0205,35.83,False,Normal,0,train
PUMP_03,2026-03-20 05:00:00,0.1591,51.54,33.03,58.0,4.113,0.1505,0.0149,35.79,False,Normal,0,train
PUMP_03,2026-03-20 06:00:00,0.1589,47.95,33.29,58.69,3.994,0.1525,0.0151,35.75,False,Normal,0,train
